payment_id,rental_id,customer_id,payment_date,amount_zar,payment_method,transaction_ref,payment_type,status,gateway,currency,created_at,source_system
PY0000494,RN000581,CU00286,2021-12-16,18038.6,Debit Card,TXN406496539,Booking Deposit,Success,PayFast,ZAR,2022-09-02T00:00:00,CRM_WEB
PY0000495,RN000583,CU00102,2024-06-19,12716.08,Credit Card,TXN778562595,Final Payment,Success,Peach Payments,ZAR,2024-06-04T00:00:00,CORPORATE_PORTAL
PY0000496,RN000584,CU00409,2022-09-08,8578.1,EFT,TXN922153424,Booking Deposit,Success,PayFast,ZAR,2023-06-21T00:00:00,CALL_CENTER
PY0000497,RN000585,CU00355,2020-07-20,10764.31,Debit Card,TXN295730078,Final Payment,Success,PayGate,ZAR,2022-11-11T00:00:00,THIRD_PARTY_OTA
PY0000498,RN000586,CU00345,2022-04-23,11077.77,Cash,TXN469229097,Final Payment,Success,Standard Bank EFT,ZAR,2023-07-15T00:00:00,CALL_CENTER
PY0000499,RN000588,CU00596,2024-06-12,5989.27,Corporate Account,TXN806388718,Final Payment,Success,Peach Payments,ZAR,2023-03-04T00:00:00,CORPORATE_PORTAL
PY0000500,RN000589,CU00033,2024-01-30,9809.91,Debit Card,TXN733372038,Booking Deposit,Success,Peach Payments,ZAR,2023-11-03T00:00:00,CRM_MOBILE
PY0000501,RN000590,CU00472,2020-11-24,14011.45,EFT,TXN360258007,Booking Deposit,Success,Ozow,ZAR,2021-09-30T00:00:00,CRM_MOBILE
PY0000502,RN000591,CU00329,2023-12-26,42093.18,Cash,TXN302885990,Booking Deposit,Success,Ozow,ZAR,2024-05-25T00:00:00,CALL_CENTER
PY0000503,RN000592,CU00485,2022-08-24,28759.61,Corporate Account,TXN255082679,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-09-09T00:00:00,CALL_CENTER
PY0000504,RN000593,CU00483,2024-05-18,8438.53,EFT,TXN191149361,Final Payment,Success,PayFast,ZAR,2024-06-30T00:00:00,CRM_WEB
PY0000505,RN000595,CU00242,2023-12-30,20424.06,EFT,TXN911280555,Booking Deposit,Failed,PayFast,ZAR,2024-04-20T00:00:00,THIRD_PARTY_OTA
PY0000506,RN000596,CU00037,2024-04-26,18697.04,Credit Card,TXN815116706,Top-up,Success,Ozow,ZAR,2024-04-01T00:00:00,THIRD_PARTY_OTA
PY0000507,RN000597,CU00511,2024-02-09,14581.71,Corporate Account,TXN751607004,Booking Deposit,Pending,Peach Payments,ZAR,2023-12-17T00:00:00,CALL_CENTER
PY0000508,RN000598,CU00182,2024-01-20,10371.48,Debit Card,TXN510327357,Top-up,Success,Ozow,ZAR,2023-12-02T00:00:00,CRM_MOBILE
PY0000509,RN000600,CU00255,2020-10-09,2094.74,Credit Card,TXN628489330,Top-up,Success,PayGate,ZAR,2023-10-17T00:00:00,THIRD_PARTY_OTA
PY0000510,RN000602,CU00591,2024-06-17,1132.43,Debit Card,TXN211526282,Booking Deposit,Success,Ozow,ZAR,2024-06-19T00:00:00,CRM_MOBILE
PY0000511,RN000604,CU00555,2021-06-01,16689.09,Debit Card,TXN451910301,Booking Deposit,Success,PayGate,ZAR,2022-01-12T00:00:00,CRM_MOBILE
PY0000512,RN000605,CU00095,2023-12-20,41364.78,Cash,TXN297532706,Booking Deposit,Success,Peach Payments,ZAR,2021-02-18T00:00:00,CRM_MOBILE
PY0000513,RN000607,CU00559,2024-03-14,3145.95,Corporate Account,TXN843521402,Top-up,Success,PayGate,ZAR,2024-05-09T00:00:00,CORPORATE_PORTAL
PY0000514,RN000608,CU00145,2023-09-15,12956.13,Cash,TXN902930530,Booking Deposit,Success,Ozow,ZAR,2023-03-20T00:00:00,THIRD_PARTY_OTA
PY0000515,RN000609,CU00429,2023-10-24,7570.49,EFT,TXN147051547,Top-up,Success,Ozow,ZAR,2022-07-31T00:00:00,WALK_IN
PY0000516,RN000609,CU00429,2022-05-12,4038.1800000000003,EFT,TXN290752686,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-03-14T00:00:00,WALK_IN
PY0000517,RN000610,CU00433,2023-07-23,40309.23,Credit Card,TXN306466872,Booking Deposit,Success,Ozow,ZAR,2023-07-22T00:00:00,CRM_WEB
PY0000518,RN000611,CU00399,2023-12-01,20785.54,Corporate Account,TXN894252966,Top-up,Success,Peach Payments,ZAR,2024-04-07T00:00:00,WALK_IN
PY0000519,RN000612,CU00552,2023-06-25,10595.67,Corporate Account,TXN799106180,Top-up,Success,Peach Payments,ZAR,2022-12-19T00:00:00,CORPORATE_PORTAL
PY0000520,RN000613,CU00262,2021-04-05,22425.48,Debit Card,TXN688711841,Top-up,Success,Standard Bank EFT,ZAR,2022-08-10T00:00:00,WALK_IN
PY0000521,RN000615,CU00121,2021-08-19,3716.65,Corporate Account,TXN899083608,Top-up,Success,Peach Payments,ZAR,2023-08-12T00:00:00,CALL_CENTER
PY0000522,RN000616,CU00479,2024-03-03,19082.95,Debit Card,TXN595335853,Booking Deposit,Success,PayGate,ZAR,2023-11-08T00:00:00,CRM_WEB
PY0000523,RN000617,CU00524,2024-03-24,22049.3,EFT,TXN362577510,Final Payment,Success,Peach Payments,ZAR,2024-02-22T00:00:00,THIRD_PARTY_OTA
PY0000524,RN000618,CU00500,2022-10-04,19836.29,Corporate Account,TXN650831042,Final Payment,Success,PayGate,ZAR,2023-02-28T00:00:00,CRM_WEB
PY0000525,RN000620,CU00367,2023-11-09,46242.96,Credit Card,TXN328055835,Final Payment,Success,Standard Bank EFT,ZAR,2022-11-23T00:00:00,CRM_MOBILE
PY0000526,RN000621,CU00161,2021-10-13,11825.83,EFT,TXN470284945,Final Payment,Success,Peach Payments,ZAR,2023-01-27T00:00:00,CORPORATE_PORTAL
PY0000527,RN000622,CU00214,2022-12-03,20102.76,EFT,TXN202568973,Final Payment,Success,Ozow,ZAR,2022-11-24T00:00:00,WALK_IN
PY0000528,RN000623,CU00515,2021-03-16,10603.72,Debit Card,TXN952449995,Final Payment,Success,Peach Payments,ZAR,2020-10-13T00:00:00,WALK_IN
PY0000529,RN000624,CU00054,2023-11-12,5401.09,EFT,TXN620151626,Booking Deposit,Success,Peach Payments,ZAR,2023-06-15T00:00:00,CORPORATE_PORTAL
PY0000530,RN000625,CU00512,2024-04-15,9503.3,EFT,TXN109309260,Booking Deposit,Success,Ozow,ZAR,2022-02-11T00:00:00,CRM_MOBILE
PY0000531,RN000626,CU00142,2023-07-25,18208.21,EFT,TXN549019441,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-06-17T00:00:00,CALL_CENTER
PY0000532,RN000627,CU00255,2022-03-05,14755.62,Credit Card,TXN504754397,Booking Deposit,Success,PayGate,ZAR,2023-11-09T00:00:00,CRM_MOBILE
PY0000533,RN000629,CU00213,2023-03-14,5070.4,Corporate Account,TXN218259989,Top-up,Success,Ozow,ZAR,2023-06-28T00:00:00,CORPORATE_PORTAL
PY0000534,RN000630,CU00055,2024-02-03,8399.4,Cash,TXN575492326,Final Payment,Failed,PayGate,ZAR,2022-08-09T00:00:00,CRM_WEB
PY0000535,RN000631,CU00350,2022-10-07,1094.2,EFT,TXN669658097,Top-up,Success,Peach Payments,ZAR,2022-09-07T00:00:00,CORPORATE_PORTAL
PY0000536,RN000632,CU00047,2021-09-10,24925.93,Corporate Account,TXN788215913,Top-up,Failed,PayFast,ZAR,2023-08-17T00:00:00,WALK_IN
PY0000537,RN000633,CU00370,2022-04-23,16756.6,Cash,TXN268100731,Booking Deposit,Success,Peach Payments,ZAR,2021-09-20T00:00:00,WALK_IN
PY0000538,RN000634,CU00495,2024-04-09,9685.09,Debit Card,TXN323788630,Top-up,Success,Peach Payments,ZAR,2023-04-01T00:00:00,CALL_CENTER
PY0000539,RN000635,CU00463,2021-11-05,18103.28,Cash,TXN344391277,Booking Deposit,Success,Peach Payments,ZAR,2021-06-04T00:00:00,CORPORATE_PORTAL
PY0000540,RN000639,CU00335,2021-10-09,17148.41,Corporate Account,TXN857270911,Booking Deposit,Success,Standard Bank EFT,ZAR,2022-06-10T00:00:00,CRM_WEB
PY0000541,RN000640,CU00467,2024-03-17,21918.58,Credit Card,TXN214016359,Top-up,Pending,Standard Bank EFT,ZAR,2024-02-13T00:00:00,CRM_WEB
PY0000542,RN000641,CU00245,2022-12-02,6082.7,Debit Card,TXN189887614,Booking Deposit,Success,Ozow,ZAR,2022-09-28T00:00:00,CRM_WEB
PY0000543,RN000643,CU00027,2020-07-23,13272.62,Corporate Account,TXN146906023,Top-up,Success,Peach Payments,ZAR,2023-11-29T00:00:00,CRM_WEB
PY0000544,RN000644,CU00178,2024-02-01,42895.01,Corporate Account,TXN682198966,Top-up,Success,Peach Payments,ZAR,2022-11-15T00:00:00,WALK_IN
PY0000545,RN000646,CU00083,2024-01-16,5460.3,Debit Card,TXN960947055,Final Payment,Success,PayGate,ZAR,2023-12-14T00:00:00,CRM_MOBILE
PY0000546,RN000649,CU00525,2023-08-29,9995.3,Debit Card,TXN993956907,Booking Deposit,Success,Peach Payments,ZAR,2023-02-20T00:00:00,WALK_IN
PY0000547,RN000650,CU00403,2023-12-28,27563.47,Corporate Account,TXN877273660,Booking Deposit,Success,Ozow,ZAR,2022-10-25T00:00:00,THIRD_PARTY_OTA
PY0000548,RN000651,CU00364,2024-04-12,1937.4,Cash,TXN112065060,Final Payment,Success,PayGate,ZAR,2023-11-08T00:00:00,CRM_WEB
PY0000549,RN000652,CU00573,2024-06-24,3824.38,Credit Card,TXN893304487,Final Payment,Success,Peach Payments,ZAR,2024-06-24T00:00:00,THIRD_PARTY_OTA
PY0000550,RN000653,CU00580,2022-01-04,19705.35,Cash,TXN744385749,Top-up,Success,PayGate,ZAR,2021-05-18T00:00:00,WALK_IN
PY0000551,RN000654,CU00345,2022-08-25,24556.49,Cash,TXN752204662,Top-up,Success,Standard Bank EFT,ZAR,2023-08-19T00:00:00,CRM_MOBILE
PY0000552,RN000655,CU00069,2024-03-11,12074.82,EFT,TXN722273193,Final Payment,Success,PayGate,ZAR,2024-03-17T00:00:00,WALK_IN
PY0000553,RN000656,CU00057,2023-05-12,40354.35,Corporate Account,TXN506242431,Booking Deposit,Success,PayFast,ZAR,2023-12-28T00:00:00,WALK_IN
PY0000554,RN000658,CU00299,2021-11-22,22823.27,Corporate Account,TXN188498940,Top-up,Success,Standard Bank EFT,ZAR,2022-11-17T00:00:00,CALL_CENTER
PY0000555,RN000659,CU00589,2021-04-12,17432.25,Debit Card,TXN903638521,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-01-30T00:00:00,CALL_CENTER
PY0000556,RN000660,CU00105,2022-04-21,3669.38,Corporate Account,TXN912983246,Final Payment,Success,Ozow,ZAR,2022-12-28T00:00:00,CRM_MOBILE
PY0000557,RN000662,CU00233,2022-02-16,36095.15,Debit Card,TXN781532953,Top-up,Pending,PayFast,ZAR,2023-04-18T00:00:00,CRM_WEB
PY0000558,RN000663,CU00309,2022-12-07,5058.55,EFT,TXN338976956,Booking Deposit,Success,Ozow,ZAR,2023-03-30T00:00:00,CRM_MOBILE
PY0000559,RN000664,CU00091,2023-08-20,5027.07,EFT,TXN934932113,Final Payment,Success,Standard Bank EFT,ZAR,2024-03-28T00:00:00,CRM_MOBILE
PY0000560,RN000665,CU00262,2022-08-11,30367.81,Cash,TXN695783196,Top-up,Success,PayGate,ZAR,2022-10-25T00:00:00,CORPORATE_PORTAL
PY0000561,RN000666,CU00516,2023-08-03,2665.89,Credit Card,TXN422621974,Top-up,Success,PayGate,ZAR,2022-09-08T00:00:00,CRM_WEB
PY0000562,RN000667,CU00416,2021-08-01,7977.31,EFT,TXN675974754,Top-up,Pending,Peach Payments,ZAR,2022-03-07T00:00:00,WALK_IN
PY0000563,RN000669,CU00214,2022-03-04,9447.24,Credit Card,TXN598970729,Final Payment,Success,Peach Payments,ZAR,2022-11-21T00:00:00,CORPORATE_PORTAL
PY0000564,RN000674,CU00527,2024-04-21,987.16,Corporate Account,TXN551443717,Top-up,Success,Standard Bank EFT,ZAR,2024-05-20T00:00:00,CRM_WEB
PY0000565,RN000675,CU00287,2022-06-27,8073.2,Debit Card,TXN126507525,Final Payment,Success,PayFast,ZAR,2021-07-21T00:00:00,CORPORATE_PORTAL
PY0000566,RN000676,CU00533,2022-06-23,20341.81,Cash,TXN845160732,Top-up,Success,PayGate,ZAR,2021-06-04T00:00:00,THIRD_PARTY_OTA
PY0000567,RN000677,CU00275,2024-04-25,13860.12,Credit Card,TXN169075748,Top-up,Success,Ozow,ZAR,2022-12-16T00:00:00,WALK_IN
PY0000568,RN000679,CU00047,2023-06-20,7858.76,Corporate Account,TXN523272491,Booking Deposit,Pending,Standard Bank EFT,ZAR,2022-03-13T00:00:00,CALL_CENTER
PY0000569,RN000680,CU00147,2023-08-10,19395.49,Credit Card,TXN539035659,Top-up,Success,Standard Bank EFT,ZAR,2023-10-23T00:00:00,WALK_IN
PY0000570,RN000681,CU00013,2023-07-16,13223.87,Corporate Account,TXN522568120,Booking Deposit,Success,Standard Bank EFT,ZAR,2022-06-04T00:00:00,THIRD_PARTY_OTA
PY0000571,RN000682,CU00304,2024-02-26,18190.27,Debit Card,TXN543571913,Top-up,Success,Standard Bank EFT,ZAR,2023-12-11T00:00:00,WALK_IN
PY0000572,RN000683,CU00399,2022-03-09,4808.85,Debit Card,TXN239774471,Top-up,Success,PayFast,ZAR,2024-02-17T00:00:00,CORPORATE_PORTAL
PY0000573,RN000684,CU00548,2023-10-15,6754.72,Debit Card,TXN134944876,Booking Deposit,Failed,Standard Bank EFT,ZAR,2024-03-02T00:00:00,CALL_CENTER
PY0000574,RN000686,CU00569,2023-07-01,10362.87,Cash,TXN999522812,Final Payment,Success,Peach Payments,ZAR,2022-12-18T00:00:00,CRM_WEB
PY0000575,RN000687,CU00469,2024-04-29,3746.43,Corporate Account,TXN755316740,Booking Deposit,Success,PayFast,ZAR,2024-05-11T00:00:00,THIRD_PARTY_OTA
PY0000576,RN000688,CU00432,2024-03-11,10861.89,Corporate Account,TXN662399142,Final Payment,Success,PayGate,ZAR,2023-12-25T00:00:00,CORPORATE_PORTAL
PY0000577,RN000689,CU00149,2024-05-17,18544.35,Credit Card,TXN787863900,Final Payment,Success,Peach Payments,ZAR,2024-04-17T00:00:00,CRM_MOBILE
PY0000578,RN000690,CU00109,2023-10-04,16439.86,Corporate Account,TXN414529680,Top-up,Pending,Peach Payments,ZAR,2022-11-12T00:00:00,THIRD_PARTY_OTA
PY0000579,RN000691,CU00590,2022-12-26,27074.45,Debit Card,TXN906057478,Final Payment,Success,PayFast,ZAR,2023-11-08T00:00:00,WALK_IN
PY0000580,RN000692,CU00394,2021-12-23,36146.22,Debit Card,TXN196449925,Top-up,Success,PayFast,ZAR,2021-10-02T00:00:00,CALL_CENTER
PY0000581,RN000693,CU00346,2024-03-30,13451.68,Corporate Account,TXN570115487,Booking Deposit,Success,PayGate,ZAR,2021-10-19T00:00:00,THIRD_PARTY_OTA
PY0000582,RN000695,CU00320,2024-06-28,10546.26,Corporate Account,TXN498173787,Final Payment,Success,PayFast,ZAR,2024-06-08T00:00:00,CRM_MOBILE
PY0000583,RN000696,CU00330,2023-10-16,31951.45,Corporate Account,TXN610730655,Final Payment,Success,Ozow,ZAR,2024-03-25T00:00:00,WALK_IN
PY0000584,RN000697,CU00095,2022-03-29,10539.81,Corporate Account,TXN660779954,Final Payment,Success,PayGate,ZAR,2023-09-16T00:00:00,CRM_WEB
PY0000585,RN000698,CU00076,2024-05-28,19047.3,Cash,TXN192627345,Top-up,Success,PayFast,ZAR,2024-04-23T00:00:00,WALK_IN
PY0000586,RN000700,CU00198,2023-10-23,18291.13,Debit Card,TXN939409562,Booking Deposit,Success,PayFast,ZAR,2023-11-18T00:00:00,CORPORATE_PORTAL
PY0000587,RN000701,CU00543,2023-11-06,16945.8,Corporate Account,TXN270945990,Top-up,Success,Standard Bank EFT,ZAR,2023-08-23T00:00:00,CALL_CENTER
PY0000588,RN000706,CU00270,2023-05-12,13265.78,EFT,TXN257671098,Top-up,Success,Ozow,ZAR,2022-05-03T00:00:00,WALK_IN
PY0000589,RN000707,CU00513,2024-06-15,9147.72,EFT,TXN887909755,Top-up,Failed,Standard Bank EFT,ZAR,2024-05-01T00:00:00,THIRD_PARTY_OTA
PY0000590,RN000708,CU00068,2023-12-01,8612.25,Debit Card,TXN882566084,Final Payment,Success,Peach Payments,ZAR,2023-08-01T00:00:00,WALK_IN
PY0000591,RN000709,CU00148,2022-08-05,30531.04,Credit Card,TXN665656950,Top-up,Success,Standard Bank EFT,ZAR,2022-07-29T00:00:00,CRM_WEB
PY0000592,RN000713,CU00249,2023-07-23,14946.32,EFT,TXN963511414,Top-up,Success,PayFast,ZAR,2023-01-27T00:00:00,CALL_CENTER
PY0000593,RN000718,CU00003,2024-02-20,15417.66,Credit Card,TXN418341207,Booking Deposit,Success,Ozow,ZAR,2023-01-01T00:00:00,CRM_MOBILE
PY0000594,RN000719,CU00184,2022-04-13,16240.95,EFT,TXN771143571,Final Payment,Success,PayFast,ZAR,2023-02-27T00:00:00,CRM_WEB
PY0000595,RN000720,CU00103,2022-01-09,20446.22,Cash,TXN534110174,Top-up,Success,PayGate,ZAR,2024-01-25T00:00:00,THIRD_PARTY_OTA
PY0000596,RN000721,CU00313,2023-10-26,12740.62,Cash,TXN247151659,Final Payment,Success,Ozow,ZAR,2022-07-04T00:00:00,CALL_CENTER
PY0000597,RN000722,CU00261,2022-06-25,12041.0,Cash,TXN170914447,Final Payment,Success,Ozow,ZAR,2023-12-31T00:00:00,THIRD_PARTY_OTA
PY0000598,RN000723,CU00556,2024-06-22,16056.46,EFT,TXN642844531,Booking Deposit,Success,PayGate,ZAR,2024-05-19T00:00:00,CRM_WEB
PY0000599,RN000724,CU00360,2023-12-19,27084.88,EFT,TXN738212713,Final Payment,Success,Peach Payments,ZAR,2023-09-02T00:00:00,CRM_MOBILE
PY0000600,RN000725,CU00539,2024-05-22,31277.34,Debit Card,TXN354500087,Booking Deposit,Success,Ozow,ZAR,2023-06-21T00:00:00,CRM_MOBILE
PY0000601,RN000726,CU00251,2023-10-28,19292.09,Credit Card,TXN451208413,Top-up,Success,PayFast,ZAR,2024-04-10T00:00:00,CALL_CENTER
PY0000602,RN000727,CU00355,2023-07-03,27520.72,Cash,TXN683991607,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-12-03T00:00:00,WALK_IN
PY0000603,RN000730,CU00056,2023-02-07,2809.63,EFT,TXN556581549,Final Payment,Success,Peach Payments,ZAR,2024-05-11T00:00:00,CRM_MOBILE
PY0000604,RN000732,CU00179,2023-06-28,12793.58,Corporate Account,TXN286224797,Final Payment,Failed,Standard Bank EFT,ZAR,2023-11-20T00:00:00,WALK_IN
PY0000605,RN000733,CU00283,2023-06-27,2355.29,EFT,TXN600662477,Top-up,Success,PayFast,ZAR,2022-02-09T00:00:00,CRM_MOBILE
PY0000606,RN000735,CU00528,2024-04-09,4807.03,Cash,TXN609229412,Booking Deposit,Success,PayFast,ZAR,2024-04-05T00:00:00,CORPORATE_PORTAL
PY0000607,RN000736,CU00122,2023-09-17,17339.92,EFT,TXN886721333,Booking Deposit,Success,Peach Payments,ZAR,2024-01-23T00:00:00,THIRD_PARTY_OTA
PY0000608,RN000737,CU00520,2023-01-22,2326.37,Corporate Account,TXN851097514,Final Payment,Success,Peach Payments,ZAR,2024-06-18T00:00:00,WALK_IN
PY0000609,RN000738,CU00252,2024-06-09,2779.54,Credit Card,TXN364708316,Top-up,Pending,Standard Bank EFT,ZAR,2022-11-09T00:00:00,CRM_MOBILE
PY0000610,RN000740,CU00289,2023-01-25,13813.85,Corporate Account,TXN814598680,Top-up,Success,Peach Payments,ZAR,2021-11-18T00:00:00,CORPORATE_PORTAL
PY0000611,RN000740,CU00289,2023-04-11,6784.319999999998,Corporate Account,TXN428378999,Booking Deposit,Success,Ozow,ZAR,2021-12-03T00:00:00,CORPORATE_PORTAL
PY0000612,RN000741,CU00049,2023-07-18,7718.61,Debit Card,TXN893664815,Final Payment,Success,Peach Payments,ZAR,2024-03-25T00:00:00,WALK_IN
PY0000613,RN000743,CU00408,2024-05-10,15882.82,Credit Card,TXN657622968,Final Payment,Success,PayFast,ZAR,2022-04-28T00:00:00,WALK_IN
PY0000614,RN000744,CU00425,2022-01-03,13469.81,EFT,TXN665015510,Final Payment,Success,PayFast,ZAR,2022-04-02T00:00:00,THIRD_PARTY_OTA
PY0000615,RN000745,CU00408,2023-08-26,23020.86,Debit Card,TXN648393759,Final Payment,Success,PayGate,ZAR,2022-12-10T00:00:00,CORPORATE_PORTAL
PY0000616,RN000746,CU00585,2021-04-09,14753.8,Corporate Account,TXN775146942,Final Payment,Success,Standard Bank EFT,ZAR,2022-06-28T00:00:00,CORPORATE_PORTAL
PY0000617,RN000749,CU00116,2024-05-31,32263.91,Credit Card,TXN862752814,Final Payment,Success,PayFast,ZAR,2023-09-05T00:00:00,WALK_IN
PY0000618,RN000750,CU00371,2023-10-23,18005.54,EFT,TXN660147298,Final Payment,Success,PayGate,ZAR,2021-08-13T00:00:00,CALL_CENTER
PY0000619,RN000751,CU00178,2021-03-10,13005.83,Corporate Account,TXN400262066,Booking Deposit,Success,PayGate,ZAR,2022-11-14T00:00:00,WALK_IN
PY0000620,RN000753,CU00093,2021-06-20,6409.13,Debit Card,TXN563241755,Top-up,Success,PayFast,ZAR,2024-02-10T00:00:00,CALL_CENTER
PY0000621,RN000754,CU00378,2024-04-04,15565.56,EFT,TXN864156265,Top-up,Success,Standard Bank EFT,ZAR,2024-06-13T00:00:00,CRM_MOBILE
PY0000622,RN000755,CU00192,2024-03-17,17771.3,Cash,TXN393496639,Top-up,Success,Peach Payments,ZAR,2024-02-07T00:00:00,CORPORATE_PORTAL
PY0000623,RN000756,CU00521,2024-03-24,12319.11,Credit Card,TXN956210243,Final Payment,Success,Peach Payments,ZAR,2024-01-06T00:00:00,CALL_CENTER
PY0000624,RN000759,CU00087,2022-03-19,1902.73,Credit Card,TXN795071576,Booking Deposit,Success,Peach Payments,ZAR,2022-03-23T00:00:00,CORPORATE_PORTAL
PY0000625,RN000760,CU00513,2023-11-19,12509.83,Corporate Account,TXN667317469,Top-up,Success,Peach Payments,ZAR,2024-04-27T00:00:00,CORPORATE_PORTAL
PY0000626,RN000761,CU00581,2023-11-16,6918.97,Credit Card,TXN298729817,Booking Deposit,Failed,Peach Payments,ZAR,2024-03-05T00:00:00,WALK_IN
PY0000627,RN000763,CU00555,2023-09-16,9424.59,Corporate Account,TXN108420317,Final Payment,Success,Standard Bank EFT,ZAR,2023-01-07T00:00:00,CORPORATE_PORTAL
PY0000628,RN000764,CU00400,2020-09-06,7600.69,Corporate Account,TXN905264927,Top-up,Success,Standard Bank EFT,ZAR,2020-12-16T00:00:00,THIRD_PARTY_OTA
PY0000629,RN000766,CU00042,2024-06-10,22431.06,Credit Card,TXN430582945,Booking Deposit,Success,PayFast,ZAR,2024-05-09T00:00:00,CRM_WEB
PY0000630,RN000767,CU00222,2023-05-08,3581.89,Credit Card,TXN339862031,Top-up,Success,PayFast,ZAR,2022-10-05T00:00:00,CRM_WEB
PY0000631,RN000768,CU00059,2023-01-04,21430.7,Cash,TXN138386525,Top-up,Success,Peach Payments,ZAR,2024-01-13T00:00:00,CRM_WEB
PY0000632,RN000769,CU00446,2023-03-02,6917.44,Corporate Account,TXN735492312,Top-up,Success,PayGate,ZAR,2023-08-18T00:00:00,WALK_IN
PY0000633,RN000770,CU00224,2024-06-05,18899.22,Credit Card,TXN741909425,Booking Deposit,Success,PayGate,ZAR,2024-04-30T00:00:00,CALL_CENTER
PY0000634,RN000771,CU00461,2022-09-23,16747.03,EFT,TXN770930648,Top-up,Success,PayGate,ZAR,2021-08-06T00:00:00,CRM_MOBILE
PY0000635,RN000772,CU00559,2023-10-04,28776.53,EFT,TXN981244201,Final Payment,Success,PayGate,ZAR,2023-05-25T00:00:00,CORPORATE_PORTAL
PY0000636,RN000773,CU00253,2024-04-05,8998.08,Cash,TXN263220674,Final Payment,Success,Peach Payments,ZAR,2024-06-19T00:00:00,WALK_IN
PY0000637,RN000774,CU00506,2024-02-01,23529.75,Debit Card,TXN976813915,Booking Deposit,Success,PayFast,ZAR,2022-01-02T00:00:00,WALK_IN
PY0000638,RN000776,CU00101,2022-02-18,4061.25,Debit Card,TXN941746254,Final Payment,Success,PayFast,ZAR,2023-02-25T00:00:00,CORPORATE_PORTAL
PY0000639,RN000777,CU00283,2022-11-24,373.28,Credit Card,TXN554946060,Booking Deposit,Success,Ozow,ZAR,2023-10-03T00:00:00,CRM_MOBILE
PY0000640,RN000777,CU00283,2023-04-19,743.97,Credit Card,TXN652529954,Final Payment,Success,Standard Bank EFT,ZAR,2024-01-07T00:00:00,CRM_MOBILE
PY0000641,RN000778,CU00569,2024-02-29,2950.67,Credit Card,TXN615233315,Top-up,Success,Standard Bank EFT,ZAR,2024-02-06T00:00:00,CALL_CENTER
PY0000642,RN000779,CU00213,2024-05-07,47553.28,EFT,TXN882428041,Booking Deposit,Success,Ozow,ZAR,2024-05-02T00:00:00,THIRD_PARTY_OTA
PY0000643,RN000782,CU00395,2024-06-21,9077.04,Cash,TXN283300793,Top-up,Success,PayFast,ZAR,2024-06-11T00:00:00,CORPORATE_PORTAL
PY0000644,RN000783,CU00009,2024-06-08,23621.96,Credit Card,TXN168733112,Final Payment,Success,Ozow,ZAR,2023-03-18T00:00:00,CRM_WEB
PY0000645,RN000784,CU00032,2023-12-10,8533.81,EFT,TXN131702650,Booking Deposit,Success,Ozow,ZAR,2022-10-20T00:00:00,WALK_IN
PY0000646,RN000785,CU00188,2021-01-10,17376.68,EFT,TXN112922231,Final Payment,Success,Peach Payments,ZAR,2023-09-02T00:00:00,THIRD_PARTY_OTA
PY0000647,RN000786,CU00171,2022-05-01,9583.4,Corporate Account,TXN788154706,Booking Deposit,Success,Standard Bank EFT,ZAR,2021-10-10T00:00:00,CRM_WEB
PY0000648,RN000789,CU00453,2020-08-02,13046.81,Credit Card,TXN783704424,Booking Deposit,Success,PayFast,ZAR,2023-12-06T00:00:00,WALK_IN
PY0000649,RN000790,CU00090,2021-04-11,13097.65,Credit Card,TXN345502828,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-09-25T00:00:00,THIRD_PARTY_OTA
PY0000650,RN000792,CU00313,2022-10-30,13265.84,EFT,TXN755810969,Final Payment,Success,Peach Payments,ZAR,2022-06-29T00:00:00,THIRD_PARTY_OTA
PY0000651,RN000793,CU00144,2024-05-15,12292.66,Credit Card,TXN130744890,Booking Deposit,Success,Standard Bank EFT,ZAR,2024-04-19T00:00:00,CALL_CENTER
PY0000652,RN000794,CU00437,2024-06-03,11910.49,Corporate Account,TXN715561892,Final Payment,Failed,Ozow,ZAR,2024-03-28T00:00:00,THIRD_PARTY_OTA
PY0000653,RN000795,CU00420,2023-08-24,12853.03,Debit Card,TXN448863541,Booking Deposit,Success,PayGate,ZAR,2023-12-05T00:00:00,CRM_WEB
PY0000654,RN000796,CU00446,2021-03-06,24530.18,Cash,TXN758361529,Final Payment,Success,PayFast,ZAR,2023-02-08T00:00:00,CALL_CENTER
PY0000655,RN000797,CU00333,2024-04-23,7993.1,Credit Card,TXN989618461,Top-up,Success,Ozow,ZAR,2024-06-19T00:00:00,THIRD_PARTY_OTA
PY0000656,RN000801,CU00035,2022-11-15,9622.62,Cash,TXN689738368,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-10-02T00:00:00,CRM_WEB
PY0000657,RN000801,CU00035,2024-06-07,4449.029999999999,Cash,TXN751113409,Booking Deposit,Success,Standard Bank EFT,ZAR,2023-04-04T00:00:00,CRM_WEB
